Id,mssubclass,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremod/add,roofstyle,exterior1st,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtunfsf,totalbsmtsf,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,mosold,yrsold,saleprice
242,20,RL,44.0,17485,Pave,IR2,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,162.0,1508.0,5,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,Attchd,RFn,2.0,572.0,3,3,Y,0,0,0,0,1,2010,308030
1564,20,RL,68.99824046920821,23730,Pave,IR2,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,7,5,1996,1997,Gable,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,1140.0,1840.0,5,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,Attchd,Fin,3.0,786.0,3,3,Y,0,46,192,0,9,2008,300000
2613,20,RL,79.0,8910,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,0.0,655.0,5,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,BuiltIn,Fin,2.0,539.0,3,3,Y,0,0,192,0,7,2006,159500
2832,160,RM,24.0,2522,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,970.0,970.0,5,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,Detchd,Unf,2.0,380.0,3,3,Y,0,40,0,0,4,2006,137500
2459,20,RL,73.0,8688,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,1616.0,1616.0,5,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,RFn,3.0,834.0,3,3,Y,208,59,0,0,4,2006,232000
1360,30,RM,68.99824046920821,6291,Grvl,IR1,Lvl,Inside,Gtl,IDOTRR,RRNe,1Fam,1Story,6,6,1930,1950,Gable,Stucco,None,0.0,4,4,BrkTil,3,3,1,1,768.0,768.0,3,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,Detchd,Unf,2.0,440.0,3,3,N,0,0,84,0,7,2008,93850
2723,30,RL,68.99824046920821,17529,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1924,1950,Gable,BrkFace,Stone,65.0,3,3,BrkTil,3,3,1,1,872.0,872.0,2,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,Detchd,Unf,1.0,322.0,2,2,N,0,0,116,0,4,2006,105000
1350,30,RM,60.0,6324,Pave,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,1Fam,1Story,4,6,1927,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,520.0,520.0,2,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,Detchd,Unf,1.0,240.0,2,3,Y,49,0,87,0,5,2008,68500
136,90,RL,80.0,11600,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,662.0,1105.0,3,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,Detchd,Unf,2.0,480.0,3,3,Y,0,0,0,0,1,2010,154300
2235,50,RM,50.0,7288,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,5,7,1925,2003,Gable,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,936.0,936.0,5,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,NA,NA,0.0,0.0,0,0,N,0,0,0,0,9,2007,129850
1993,70,RM,35.0,4571,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,1910,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,448.0,616.0,5,1,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,Unf,2.0,480.0,2,2,Y,280,0,143,0,6,2007,114000
367,20,RL,63.0,17423,Pave,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,312.0,2216.0,5,1,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,Attchd,Fin,3.0,1166.0,3,3,Y,0,60,0,0,7,2009,501837
1309,50,RM,100.0,12665,Pave,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,876.0,876.0,4,1,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,Detchd,Unf,3.0,720.0,3,3,Y,418,0,194,0,6,2008,153900
402,20,RL,60.0,9000,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,624.0,864.0,4,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,Detchd,Unf,2.0,576.0,3,3,Y,200,0,0,0,7,2009,130000
1592,120,RM,32.0,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,325.0,1189.0,5,1,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,Attchd,RFn,2.0,392.0,3,3,Y,0,122,0,0,4,2008,160500
2409,120,RL,48.0,6373,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,1251.0,1666.0,5,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,RFn,2.0,575.0,3,3,Y,228,75,0,0,6,2006,310090
1940,20,RL,70.0,13300,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,551.0,928.0,3,1,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,3,4,Typ,0,Attchd,Unf,1.0,252.0,3,3,Y,261,0,156,0,6,2007,132000
588,20,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,5,5,1969,1969,Gable,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,588.0,1288.0,3,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,Typ,1,Attchd,RFn,2.0,502.0,3,3,Y,312,11,0,0,8,2009,163000
96,160,FV,30.0,3215,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,320.0,600.0,5,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,Detchd,RFn,2.0,480.0,3,3,Y,0,172,0,0,4,2010,155000
1187,80,RL,68.99824046920821,11104,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,6,1969,1969,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,599.0,1427.0,4,1,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,Typ,0,Attchd,RFn,2.0,516.0,3,3,Y,0,0,0,216,5,2008,183000
2154,60,RL,68.99824046920821,15295,Pave,IR3,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,98.0,860.0,5,1,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,Min2,2,Attchd,RFn,2.0,608.0,3,3,Y,225,32,0,0,6,2007,211000
550,60,RL,70.0,9109,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,2,122.0,754.0,5,1,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,RFn,2.0,495.0,3,3,Y,140,32,0,0,10,2009,184000
811,90,RL,64.0,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,Attchd,Unf,2.0,400.0,3,3,Y,0,0,0,0,6,2009,118858
124,80,RL,68.99824046920821,14112,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,BrkFace,86.0,3,3,PConc,3,3,3,6,138.0,1152.0,3,1,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,Typ,1,Attchd,RFn,2.0,484.0,3,3,Y,227,0,0,0,4,2010,180500
1836,120,FV,80.0,3523,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,1081.0,1141.0,5,1,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,Typ,0,Attchd,Fin,2.0,484.0,3,3,Y,0,60,0,0,2,2007,166000
779,80,RL,88.0,15312,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,6,5,1960,1960,Hip,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,550.0,1138.0,5,1,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,Typ,1,Attchd,RFn,2.0,480.0,3,3,Y,0,0,0,140,3,2009,148000
1886,20,RL,74.0,7450,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,250.0,894.0,4,1,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,Min1,1,Detchd,Unf,2.0,396.0,3,3,Y,0,72,0,0,1,2007,124000
1724,120,RL,60.0,7313,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,408.0,1561.0,5,1,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,Typ,1,Attchd,Fin,2.0,556.0,3,3,Y,203,47,0,0,8,2007,277500
2450,60,RL,83.0,10019,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Hip,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,815.0,1342.0,5,1,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,RFn,3.0,725.0,3,3,Y,307,169,168,0,6,2006,350000
1013,20,RL,53.0,15401,Pave,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,Hip,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,547.0,1884.0,5,1,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,Typ,1,Attchd,Fin,3.0,670.0,3,3,Y,214,76,0,0,9,2008,387000
2084,30,RL,58.0,9098,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,7,1920,2002,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,180.0,528.0,5,1,SBrkr,605,0,0,605,1.0,0.0,1,0,2,1,3,5,Typ,0,NA,NA,0.0,0.0,0,0,N,0,0,144,0,7,2007,86000
1184,20,RL,103.0,16280,Pave,Reg,Lvl,Inside,Gtl,Veenker,Norm,1Fam,1Story,8,9,1976,2007,Gable,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,0.0,1426.0,5,1,SBrkr,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,Typ,1,Attchd,RFn,2.0,550.0,3,3,Y,280,90,0,0,5,2008,290000
728,30,C (all),72.0,9392,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,3,3,1900,1950,Mansard,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,245.0,245.0,3,0,SBrkr,797,0,0,797,0.0,0.0,1,0,2,1,3,5,Typ,0,NA,NA,0.0,0.0,0,0,N,0,36,94,0,9,2009,44000
950,60,RL,71.0,12209,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,None,0.0,3,3,PConc,5,3,1,5,114.0,804.0,5,1,SBrkr,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,Typ,1,BuiltIn,Fin,2.0,560.0,3,3,Y,125,192,0,0,6,2009,215000
2524,190,RL,79.0,13110,Pave,IR1,Lvl,Corner,Gtl,NWAmes,RRAn,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,191.0,1153.0,5,1,SBrkr,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,Typ,0,Attchd,Fin,2.0,501.0,3,3,Y,140,153,0,0,7,2006,146500
2513,160,FV,68.99824046920821,2651,Pave,Reg,Lvl,FR2,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2000,2000,Gable,MetalSd,None,0.0,4,3,PConc,4,3,1,6,32.0,673.0,5,1,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,Typ,0,Detchd,Unf,2.0,490.0,3,3,Y,153,50,0,0,4,2006,165000
2028,50,RM,60.0,8520,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,0.0,714.0,3,0,SBrkr,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,Typ,1,Detchd,Unf,1.0,216.0,3,3,Y,88,15,0,0,8,2007,136000
2309,20,RL,68.99824046920821,39384,Pave,IR1,Low,CulDSac,Sev,NAmes,Norm,1Fam,1Story,6,6,1957,1957,Gable,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,595.0,1705.0,5,1,SBrkr,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,Min1,2,Attchd,Unf,2.0,550.0,3,3,Y,0,189,0,0,10,2006,252000
51,160,RL,36.0,2628,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Stone,106.0,4,3,PConc,4,3,1,1,764.0,764.0,5,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,BuiltIn,RFn,2.0,474.0,3,3,Y,0,27,0,0,6,2010,175500
699,70,RM,57.0,6406,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,6,1939,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,269.0,690.0,3,1,FuseA,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,Typ,1,Detchd,Unf,2.0,400.0,3,3,Y,0,36,0,182,10,2009,150000
1881,20,RL,68.99824046920821,12342,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,978.0,978.0,3,1,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,Min1,1,Attchd,RFn,1.0,286.0,3,3,Y,0,0,36,0,8,2007,139900
1345,50,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,None,0.0,3,3,PConc,3,3,1,1,1078.0,1078.0,3,1,SBrkr,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,Typ,1,Detchd,Unf,2.0,360.0,3,3,P,0,0,0,0,6,2008,162900
166,20,RL,87.0,10000,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,1116.0,1116.0,3,1,SBrkr,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,Typ,0,Attchd,Unf,2.0,440.0,3,3,Y,0,0,0,385,2,2010,160000
781,20,RL,68.99824046920821,9000,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,2,2,1947,1950,Gable,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,2,0,SBrkr,660,0,0,660,0.0,0.0,1,0,2,1,2,5,Min2,0,NA,NA,0.0,0.0,0,0,N,0,0,100,0,6,2009,63900
379,20,RL,80.0,11088,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,308.0,1140.0,4,1,SBrkr,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,Typ,1,Attchd,Fin,2.0,479.0,3,3,Y,0,0,0,0,5,2009,184000
2818,20,RL,134.0,17755,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,BrkFace,132.0,3,3,CBlock,3,3,1,4,1290.0,1466.0,3,1,SBrkr,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,Typ,2,Attchd,Fin,2.0,528.0,3,3,Y,0,140,0,100,11,2006,149900
1168,120,FV,68.99824046920821,4765,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,MetalSd,BrkFace,260.0,4,3,PConc,4,3,3,6,587.0,1614.0,5,1,SBrkr,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,Typ,1,Attchd,Fin,2.0,495.0,3,3,Y,230,68,0,0,7,2008,300000
1396,190,RL,68.99824046920821,10532,Pave,Reg,Lvl,Corner,Gtl,ClearCr,Norm,1Fam,1Story,5,3,1960,1960,Flat,Plywood,Stone,275.0,3,3,CBlock,3,3,2,3,0.0,988.0,4,1,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,3,7,Mod,2,Basment,Unf,2.0,626.0,3,3,Y,50,84,0,0,12,2008,145000
838,60,RL,65.0,15426,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,6,107.0,928.0,5,1,SBrkr,928,836,0,1764,1.0,0.0,2,1,3,1,4,7,Typ,0,Attchd,RFn,2.0,470.0,3,3,Y,276,99,0,0,8,2009,231500
1492,30,RL,63.0,13907,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,6,1940,1969,Gable,WdShing,None,0.0,3,3,CBlock,3,3,1,4,706.0,996.0,5,1,SBrkr,996,0,0,996,1.0,0.0,1,0,3,1,3,6,Typ,1,NA,NA,0.0,0.0,0,0,Y,144,0,0,0,7,2008,108000
637,20,RL,70.0,8750,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,565.0,1202.0,3,1,SBrkr,1202,0,0,1202,0.0,1.0,1,0,3,1,3,6,Typ,0,Attchd,RFn,1.0,304.0,3,3,Y,0,35,120,0,11,2009,120000
1826,20,RL,68.99824046920821,9945,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,BrkFace,57.0,3,3,CBlock,3,3,1,3,161.0,988.0,3,1,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,3,5,Typ,0,Detchd,Unf,2.0,572.0,3,3,Y,0,0,0,0,10,2007,128500
173,30,RM,56.0,8960,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,6,1927,1950,Gable,WdShing,None,0.0,3,3,CBlock,3,3,1,1,1008.0,1008.0,4,1,FuseA,1028,0,0,1028,0.0,0.0,1,0,2,1,3,5,Typ,1,Detchd,Unf,2.0,360.0,3,3,Y,0,0,130,0,3,2010,115000
715,50,RM,50.0,3500,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,None,0.0,3,3,CBlock,3,3,1,2,408.0,720.0,3,1,SBrkr,720,564,0,1284,0.0,0.0,1,1,2,1,3,5,Typ,0,Detchd,Unf,1.0,240.0,3,3,Y,0,35,0,0,4,2009,110000
1183,60,RL,68.99824046920821,24572,Pave,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,1Fam,2Story,9,3,1977,1977,Mansard,Wd Sdng,BrkFace,1050.0,4,4,CBlock,4,3,1,6,584.0,994.0,3,1,SBrkr,1599,1345,0,2944,0.0,0.0,2,2,3,1,4,9,Typ,1,Attchd,RFn,3.0,864.0,3,3,Y,140,70,16,0,6,2008,150000
2433,60,RL,74.0,9056,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,5,4,3,1,707.0,707.0,5,1,SBrkr,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,Typ,1,Attchd,Fin,2.0,403.0,3,3,Y,100,35,0,0,10,2006,178000
2866,70,RL,70.0,12320,Pave,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,7,1932,1990,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,637.0,637.0,5,1,SBrkr,959,650,0,1609,0.0,0.0,1,1,3,1,4,8,Typ,2,2Types,Unf,3.0,579.0,3,3,Y,0,0,0,104,5,2006,199500
2311,60,RL,60.0,8238,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,None,0.0,3,3,PConc,3,3,1,6,113.0,813.0,5,1,SBrkr,813,712,0,1525,1.0,0.0,2,1,3,1,3,6,Typ,1,Attchd,Fin,2.0,400.0,3,3,Y,421,72,0,0,5,2006,183500
1551,80,RM,75.0,6000,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,SLvl,5,5,1967,1967,Hip,HdBoard,None,0.0,2,3,CBlock,4,3,2,3,367.0,624.0,5,1,SBrkr,1092,564,0,1656,0.0,0.0,1,1,3,1,3,7,Mod,1,Attchd,Unf,1.0,288.0,3,3,Y,0,180,0,100,7,2008,126000
1049,120,RL,24.0,2529,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,1Story,7,6,1977,1977,Gable,Plywood,None,0.0,3,3,CBlock,4,3,1,5,677.0,1055.0,2,1,SBrkr,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,Typ,0,Attchd,Unf,2.0,440.0,3,3,Y,0,38,0,0,9,2008,148500
657,60,RL,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,1939,2006,Gable,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,676.0,676.0,5,1,SBrkr,676,676,0,1352,0.0,1.0,2,0,4,1,4,7,Typ,0,Detchd,Unf,2.0,720.0,3,3,Y,187,0,128,0,8,2009,149000
414,160,RL,24.0,2349,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,5,1977,1977,Gable,Plywood,None,0.0,3,3,CBlock,4,3,1,5,466.0,855.0,3,1,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,Typ,1,Attchd,Unf,2.0,440.0,3,3,Y,0,28,0,0,5,2009,137900
1181,120,RL,32.0,10846,Pave,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,BrkFace,None,0.0,4,3,PConc,4,3,4,6,100.0,1719.0,5,1,SBrkr,1719,0,0,1719,2.0,0.0,1,1,1,1,4,6,Typ,2,Attchd,Fin,2.0,473.0,3,3,Y,122,30,0,0,5,2008,324000
1514,30,RL,67.0,5604,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,6,1925,1950,Gable,Stucco,None,0.0,3,3,CBlock,3,3,1,3,396.0,864.0,3,0,FuseA,864,0,0,864,1.0,0.0,1,0,2,1,3,5,Typ,0,NA,NA,0.0,0.0,0,0,Y,0,0,96,0,4,2008,98000
1040,160,RM,21.0,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,BrkFace,359.0,3,3,CBlock,3,3,1,2,25.0,483.0,3,1,SBrkr,483,504,0,987,0.0,1.0,1,1,2,1,3,5,Typ,0,Detchd,Unf,1.0,264.0,3,3,Y,52,0,0,0,2,2008,103400
216,50,RL,54.0,6342,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,5,8,1875,1996,Gable,VinylSd,None,0.0,3,4,CBlock,3,3,1,1,780.0,780.0,4,0,SBrkr,780,240,0,1020,0.0,0.0,1,0,2,1,3,6,Typ,0,NA,NA,0.0,0.0,0,0,N,0,0,176,0,5,2010,94000
1720,120,RL,34.0,4590,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,VinylSd,Stone,108.0,4,3,PConc,4,4,2,6,1530.0,1554.0,5,1,SBrkr,1554,0,0,1554,0.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,RFn,2.0,627.0,3,3,Y,156,73,0,0,8,2007,209500
2331,60,RL,60.0,18062,Pave,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,CemntBd,BrkFace,662.0,5,3,PConc,5,3,4,1,1528.0,1528.0,5,1,SBrkr,1528,1862,0,3390,0.0,0.0,3,1,5,1,5,10,Typ,1,BuiltIn,Fin,3.0,758.0,3,3,Y,204,34,0,0,9,2006,545224
204,70,RM,60.0,12900,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,6,8,1912,2009,Gable,Wd Sdng,None,0.0,4,4,PConc,3,3,1,1,780.0,780.0,5,1,SBrkr,780,780,0,1560,0.0,0.0,1,1,3,1,4,7,Typ,0,NA,NA,0.0,0.0,0,0,N,344,0,0,168,5,2010,159900
